1989	5	3	8.6502	8.7842	9.1546	9.0615	8.9902	8.9621	8.9535	8.9507	8.9479	8.9429	8.9349	8.9241	8.9109	8.8958	8.8791	8.8613	8.8427	8.8237	8.8045	8.7853	8.7664	8.7477	8.7295	8.7118	8.6946	8.678	8.662	8.6466	8.6318	8.6176	8.6041	8.5911
1989	5	10	8.6406	8.8512	9.1734	9.1092	9.0626	9.0521	9.0571	9.0658	9.0731	9.0771	9.0774	9.0742	9.0678	9.0588	9.0475	9.0345	9.0201	9.0048	8.9888	8.9723	8.9555	8.9387	8.922	8.9055	8.8892	8.8733	8.8577	8.8426	8.8279	8.8137	8.8	8.7868
1989	5	17	8.3915	8.6406	8.8678	8.7861	8.7348	8.7154	8.7103	8.7106	8.712	8.7129	8.7125	8.7108	8.7076	8.7032	8.6977	8.6914	8.6843	8.6766	8.6685	8.6601	8.6515	8.6428	8.634	8.6253	8.6167	8.6082	8.5999	8.5917	8.5838	8.576	8.5685	8.5612
1989	5	24	8.4873	8.6885	8.8066	8.691	8.6287	8.5979	8.5803	8.5684	8.5589	8.5505	8.5427	8.5352	8.528	8.5209	8.5141	8.5074	8.501	8.4949	8.489	8.4834	8.4781	8.4731	8.4683	8.4638	8.4595	8.4554	8.4516	8.448	8.4446	8.4414	8.4383	8.4355
1989	5	31	8.7268	8.6789	8.7979	8.6589	8.5981	8.5711	8.5565	8.5467	8.5384	8.5307	8.5229	8.5151	8.5072	8.4993	8.4915	8.4838	8.4762	8.4689	8.4618	8.455	8.4484	8.4422	8.4363	8.4307	8.4253	8.4203	8.4155	8.4109	8.4066	8.4026	8.3987	8.3951
1989	6	7	8.2572	8.0844	8.3783	8.2342	8.1929	8.1897	8.1996	8.2131	8.2267	8.2387	8.2486	8.2562	8.2617	8.265	8.2665	8.2663	8.2647	8.2618	8.2578	8.2529	8.2473	8.2411	8.2343	8.2271	8.2196	8.2119	8.204	8.196	8.1879	8.1798	8.1718	8.1637
1989	6	14	8.238	8.046	8.3876	8.2173	8.1606	8.1472	8.1484	8.1532	8.1574	8.1596	8.1593	8.1566	8.1518	8.1451	8.1369	8.1276	8.1172	8.1062	8.0948	8.083	8.071	8.0591	8.0471	8.0354	8.0238	8.0124	8.0013	7.9906	7.9801	7.97	7.9603	7.9509
1989	6	21	8.2476	8.3915	8.5409	8.3741	8.3267	8.3151	8.3129	8.3122	8.3103	8.3066	8.3011	8.2939	8.2855	8.2761	8.2661	8.2556	8.2449	8.2341	8.2233	8.2128	8.2025	8.1924	8.1827	8.1734	8.1644	8.1558	8.1475	8.1397	8.1322	8.1251	8.1183	8.1118
1989	6	28	8.1516	8.046	8.3431	8.1621	8.103	8.0923	8.0977	8.107	8.1157	8.122	8.1254	8.1259	8.1237	8.1192	8.1128	8.1048	8.0955	8.0851	8.0739	8.0622	8.0501	8.0377	8.0252	8.0127	8.0002	7.9879	7.9758	7.9639	7.9523	7.9409	7.9299	7.9192
1989	7	5	7.8922	7.8057	8.0086	7.863	7.8535	7.8936	7.9459	7.9966	8.041	8.0776	8.1062	8.1273	8.1416	8.1499	8.153	8.1516	8.1463	8.1378	8.1265	8.1131	8.0978	8.081	8.0631	8.0443	8.0248	8.0049	7.9847	7.9643	7.944	7.9237	7.9036	7.8837
1989	7	12	7.8345	7.6999	7.8024	7.6483	7.6477	7.6987	7.7621	7.8239	7.8793	7.9265	7.9655	7.9965	8.0202	8.0372	8.0484	8.0544	8.0559	8.0535	8.0478	8.0391	8.0281	8.015	8.0002	7.984	7.9667	7.9484	7.9296	7.9101	7.8904	7.8704	7.8503	7.8301
1989	7	19	8.0364	7.9691	7.9346	7.7605	7.7524	7.7936	7.8471	7.9007	7.9499	7.993	8.0295	8.0598	8.0841	8.103	8.1169	8.1264	8.132	8.1341	8.1333	8.1298	8.124	8.1163	8.1069	8.0961	8.0841	8.0712	8.0574	8.0429	8.028	8.0126	7.997	7.9812
1989	7	26	8.1324	7.9018	7.9149	7.6897	7.6546	7.6844	7.7346	7.7893	7.842	7.8904	7.9332	7.9703	8.0018	8.0279	8.049	8.0656	8.078	8.0867	8.092	8.0943	8.0939	8.0911	8.0863	8.0796	8.0713	8.0616	8.0507	8.0388	8.0261	8.0126	7.9985	7.9839
1989	8	2	7.7383	7.594	7.6393	7.4477	7.4157	7.4457	7.4956	7.5496	7.6014	7.6483	7.6894	7.7246	7.7539	7.7777	7.7964	7.8104	7.8204	7.8265	7.8293	7.8292	7.8264	7.8214	7.8143	7.8056	7.7953	7.7837	7.7711	7.7576	7.7433	7.7284	7.7129	7.6971
1989	8	9	8.0171	7.8538	8.0582	7.8793	7.8285	7.8289	7.8479	7.8732	7.8997	7.9254	7.949	7.9701	7.9886	8.0045	8.0179	8.0289	8.0377	8.0445	8.0494	8.0526	8.0543	8.0546	8.0537	8.0516	8.0486	8.0447	8.04	8.0347	8.0288	8.0223	8.0154	8.0082
1989	8	16	8.0556	8.0652	8.1765	8.031	7.9778	7.9745	7.9908	8.0133	8.0363	8.0573	8.0753	8.09	8.1014	8.1096	8.1149	8.1176	8.118	8.1163	8.1129	8.1078	8.1014	8.0939	8.0855	8.0762	8.0663	8.0558	8.045	8.0338	8.0224	8.0108	7.9992	7.9875
